FUN_007971-T2	SP
FUN_007975-T1	SP
FUN_007982-T1	SP
FUN_007983-T1	SP
FUN_007984-T1	SP
FUN_007985-T1	SP
FUN_007986-T1	SP
FUN_008049-T1	SP
FUN_008073-T1	SP
FUN_008126-T1	SP
FUN_008138-T1	SP+TM
FUN_008150-T1	SP
FUN_008180-T1	SP
FUN_008189-T1	SP
FUN_008191-T1	SP
FUN_008212-T1	SP
FUN_008214-T1	SP
FUN_008218-T1	SP
FUN_008219-T1	SP
FUN_008259-T1	SP
FUN_008263-T1	SP+TM
FUN_008285-T1	SP
FUN_008303-T1	SP+TM
FUN_008333-T1	SP
FUN_008369-T1	SP+TM
FUN_008427-T1	SP+TM
FUN_008635-T1	SP
FUN_008663-T1	SP
FUN_008668-T1	SP
FUN_008668-T2	SP
FUN_008675-T1	SP+TM
FUN_008740-T1	SP
FUN_008744-T1	SP
FUN_008746-T1	SP
FUN_008747-T1	SP
FUN_008749-T1	SP
FUN_008751-T1	SP
FUN_008756-T1	SP
FUN_008774-T1	SP
FUN_008775-T1	SP
FUN_008782-T1	SP
FUN_008787-T1	SP
FUN_008863-T1	SP
FUN_008868-T1	SP
FUN_008900-T1	SP
FUN_008902-T1	SP
FUN_008905-T1	SP
FUN_008906-T1	SP
FUN_008906-T2	SP
FUN_008907-T1	SP
FUN_008920-T1	SP
FUN_008921-T1	SP
FUN_008923-T1	SP
FUN_008927-T1	SP
FUN_008932-T1	SP
FUN_008938-T1	SP
FUN_010069-T1	SP
FUN_010072-T1	SP
FUN_010074-T1	SP
FUN_010212-T1	SP
FUN_010659-T1	GLOB
FUN_010794-T1	GLOB
FUN_010853-T1	SP
FUN_011677-T1	GLOB
